Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
EPH-ephrin mediated repulsion of cells Homo sapiens R-HSA-3928665	1/48	0.4208144672799582	0.513073567488987	0	0	1.865437352245863	1.6146539943951654	AP2S1
TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312	1/48	0.4208144672799582	0.513073567488987	0	0	1.865437352245863	1.6146539943951654	ARID3A
Transmission across Chemical Synapses Homo sapiens R-HSA-112315	3/211	0.4272746459787742	0.5175986066155092	0	0	1.2654794756812695	1.076072977710573	AP2S1;SLC17A7;KCNJ2
Retrograde transport at the Trans-Golgi-Network Homo sapiens R-HSA-6811440	1/49	0.42737499628803516	0.5175986066155092	0	0	1.8264814814814814	1.552679925155867	RIC1
Mitochondrial biogenesis Homo sapiens R-HSA-1592230	1/49	0.42737499628803516	0.5175986066155092	0	0	1.8264814814814814	1.552679925155867	PRKAG2
Innate Immune System Homo sapiens R-HSA-168249	10/807	0.4286450537858441	0.5179857080117185	0	0	1.1023397927412983	0.9338207907322094	SPRED3;PSMD9;DUSP5;ERBB3;AGO4;PSMB3;PSMD13;IRF1;AKT1S1;FOXO1
Hemostasis Homo sapiens R-HSA-109582	7/552	0.43251900762420226	0.5215107503433412	0	0	1.1277533408738636	0.945202785823725	SLC7A5;DAGLA;KIF3A;IRF1;ATP2B4;HMG20B;MERTK
Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695	1/50	0.43386153803933075	0.5219746980826385	0	0	1.7891156462585034	1.493964938526657	EIF3M
Cell-Cell communication Homo sapiens R-HSA-1500931	2/131	0.4369999795160923	0.5245924864235029	0	0	1.359703765227021	1.125592868133278	CLDN19;PLEC
Neurotransmitter Release Cycle Homo sapiens R-HSA-112310	1/51	0.4402749232593436	0.5262057745095224	0	0	1.7532444444444444	1.438284462016944	SLC17A7
Cargo trafficking to the periciliary membrane Homo sapiens R-HSA-5620920	1/51	0.4402749232593436	0.5262057745095224	0	0	1.7532444444444444	1.438284462016944	CCT8
Neuronal System Homo sapiens R-HSA-112316	4/301	0.4430725301466775	0.5283906541136526	0	0	1.181605848272515	0.9618529164319793	AP2S1;KCNA4;SLC17A7;KCNJ2
mRNA Splicing - Minor Pathway Homo sapiens R-HSA-72165	1/52	0.44661597338020564	0.5314535054415112	0	0	1.7187799564270152	1.3854331949008407	GTF2F2
XBP1(S) activates chaperone genes Homo sapiens R-HSA-381038	1/53	0.4528855006967624	0.5365708649559467	0	0	1.6856410256410257	1.3352231310765634	HDGF
Arachidonic acid metabolism Homo sapiens R-HSA-2142753	1/53	0.4528855006967624	0.5365708649559467	0	0	1.6856410256410257	1.3352231310765634	GPX4
Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090	1/54	0.459084308388335	0.541560493661564	0	0	1.6537526205450734	1.2874818176091591	PLEC
Mitochondrial protein import Homo sapiens R-HSA-1268020	1/54	0.459084308388335	0.541560493661564	0	0	1.6537526205450734	1.2874818176091591	TIMM50
GABA receptor activation Homo sapiens R-HSA-977443	1/55	0.4652131906567196	0.5464249760946384	0	0	1.623045267489712	1.242050816257604	KCNJ2
IRE1alpha activates chaperones Homo sapiens R-HSA-381070	1/55	0.4652131906567196	0.5464249760946384	0	0	1.623045267489712	1.242050816257604	HDGF
Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702	1/57	0.4772643113969185	0.5569786931719927	0	0	1.5649206349206348	1.1575480532005544	EIF3M
Translation initiation complex formation Homo sapiens R-HSA-72649	1/57	0.4772643113969185	0.5569786931719927	0	0	1.5649206349206348	1.1575480532005544	EIF3M
Pre-NOTCH Expression and Processing Homo sapiens R-HSA-1912422	1/57	0.4772643113969185	0.5569786931719927	0	0	1.5649206349206348	1.1575480532005544	AGO4
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314	2/142	0.4783465664314279	0.5570488861220689	0	0	1.2521683673469388	0.9233737154929148	AP2S1;KCNJ2
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662	1/58	0.483188094310441	0.5614872311283376	0	0	1.5373879142300195	1.1182179800788494	EIF3M
Immune System Homo sapiens R-HSA-168256	18/1547	0.48426138561681226	0.5615371386407716	0	0	1.032631936408915	0.7487928763400842	DUSP5;POM121;PSMD13;KLHL11;FOXO1;SPRED3;PSMD9;ERBB3;AGO4;PSMB3;KIF3A;UBE2S;IRF1;AKT1S1;AP2S1;AP1S1;NUP88;CD34
HDACs deacetylate histones Homo sapiens R-HSA-3214815	1/60	0.49483590158212126	0.5719202797090917	0	0	1.4851224105461394	1.0448268081258403	HMG20B
Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	2/148	0.5001095580039521	0.5719202797090917	0	0	1.2003424657534247	0.8317510104052529	FLAD1;SLC52A3
Cell-cell junction organization Homo sapiens R-HSA-421270	1/61	0.5005614191215353	0.5719202797090917	0	0	1.4602962962962962	1.0105615038894653	CLDN19
Ca2+ pathway Homo sapiens R-HSA-4086398	1/61	0.5005614191215353	0.5719202797090917	0	0	1.4602962962962962	1.0105615038894653	AGO4
Cell death signalling via NRAGE, NRIF and NADE Homo sapiens R-HSA-204998	1/61	0.5005614191215353	0.5719202797090917	0	0	1.4602962962962962	1.0105615038894653	PLEKHG2
TP53 Regulates Transcription of DNA Repair Genes Homo sapiens R-HSA-6796648	1/61	0.5005614191215353	0.5719202797090917	0	0	1.4602962962962962	1.0105615038894653	GTF2F2
Constitutive Signaling by Aberrant PI3K in Cancer Homo sapiens R-HSA-2219530	1/61	0.5005614191215353	0.5719202797090917	0	0	1.4602962962962962	1.0105615038894653	ERBB3
Translation Homo sapiens R-HSA-72766	2/151	0.5107717299966225	0.5811282231865614	0	0	1.1759947267497604	0.7900714783404224	EIF3M;RPL24
Circadian Clock Homo sapiens R-HSA-400253	1/63	0.5118193525312834	0.5811282231865614	0	0	1.413046594982079	0.9464353552182643	BHLHE40
Signaling by FGFR in disease Homo sapiens R-HSA-1226099	1/63	0.5118193525312834	0.5811282231865614	0	0	1.413046594982079	0.9464353552182643	GTF2F2
Membrane Trafficking Homo sapiens R-HSA-199991	5/420	0.5160860988836595	0.5847545195251443	0	0	1.0553889767213651	0.6981204618906047	VAMP8;RIC1;KIF3A;AP1S1;PRKAG2
Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291	4/335	0.5258093755111097	0.5945354972065452	0	0	1.0583816444843634	0.6803452223674681	PSMD9;PSMB3;PSMD13;RPL24
Semaphorin interactions Homo sapiens R-HSA-373755	1/67	0.5335828548938057	0.6008319337130664	0	0	1.3271380471380472	0.8336297084623892	PLXND1
Integrin cell surface interactions Homo sapiens R-HSA-216083	1/67	0.5335828548938057	0.6008319337130664	0	0	1.3271380471380472	0.8336297084623892	FBN1
Interferon alpha/beta signaling Homo sapiens R-HSA-909733	1/68	0.5388710705037831	0.6055355328341481	0	0	1.3072636815920398	0.8082536007119555	IRF1
Positive epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250913	1/73	0.5644300227005709	0.6316516681146019	0	0	1.2161728395061728	0.6955765151807789	EHMT2
Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	1/73	0.5644300227005709	0.6316516681146019	0	0	1.2161728395061728	0.6955765151807789	PMEPA1
Sphingolipid metabolism Homo sapiens R-HSA-428157	1/74	0.5693699802586228	0.6358742607396506	0	0	1.1994520547945204	0.6755611763413283	FA2H
G alpha (12/13) signalling events Homo sapiens R-HSA-416482	1/75	0.5742541569323285	0.6400174141679326	0	0	1.1831831831831832	0.6562918325181126	PLEKHG2
RNA Polymerase I Promoter Clearance Homo sapiens R-HSA-73854	1/76	0.5790831796770952	0.6440823120898304	0	0	1.1673481481481482	0.6377329755024862	EHMT2
Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	1/77	0.5838576686723099	0.6480701210313827	0	0	1.1519298245614036	0.6198511852890997	EHMT2
RNA Polymerase I Transcription Homo sapiens R-HSA-73864	1/79	0.5932454909464863	0.6558190518576775	0	0	1.1222792022792023	0.585994701002642	EHMT2
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways Homo sapiens R-HSA-168928	1/79	0.5932454909464863	0.6558190518576775	0	0	1.1222792022792023	0.585994701002642	IRF1
COPI-dependent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811434	1/81	0.6024224469627085	0.6637779241069227	0	0	1.094111111111111	0.5544915073607235	KIF3A
Intra-Golgi and retrograde Golgi-to-ER traffic Homo sapiens R-HSA-6811442	2/179	0.6028808668494069	0.6637779241069227	0	0	0.9885492332526231	0.5002411727741598	RIC1;KIF3A
Global Genome Nucleotide Excision Repair (GG-NER) Homo sapiens R-HSA-5696399	1/82	0.6069333279198325	0.6668924671699772	0	0	1.080548696844993	0.5395572235189896	CETN2
p75 NTR receptor-mediated signalling Homo sapiens R-HSA-193704	1/83	0.6113932525083638	0.6690950253354585	0	0	1.0673170731707318	0.5251359091285587	PLEKHG2
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558	1/83	0.6113932525083638	0.6690950253354585	0	0	1.0673170731707318	0.5251359091285587	ERBB3
Class B/2 (Secretin family receptors) Homo sapiens R-HSA-373080	1/84	0.6158027938088866	0.6698852747022819	0	0	1.0544042838018741	0.5112052542946441	WNT2B
Viral mRNA Translation Homo sapiens R-HSA-192823	1/84	0.6158027938088866	0.6698852747022819	0	0	1.0544042838018741	0.5112052542946441	RPL24
Peptide chain elongation Homo sapiens R-HSA-156902	1/84	0.6158027938088866	0.6698852747022819	0	0	1.0544042838018741	0.5112052542946441	RPL24
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	7/659	0.6190021777023067	0.6719454723409661	0	0	0.9374317169510042	0.44963583096875465	FA2H;GPX4;PRKAG2;HMGCS2;MED16;MED29;MED7
Collagen formation Homo sapiens R-HSA-1474290	1/85	0.6201625185091852	0.6719454723409661	0	0	1.0417989417989417	0.49774414410599416	PLEC
Unfolded Protein Response (UPR) Homo sapiens R-HSA-381119	1/86	0.6244729868307213	0.6752733686959188	0	0	1.0294901960784313	0.48473258245617556	HDGF
Platelet homeostasis Homo sapiens R-HSA-418346	1/87	0.6287347529721155	0.6758588567451734	0	0	1.0174677002583978	0.4721516206818253	ATP2B4
Selenocysteine synthesis Homo sapiens R-HSA-2408557	1/87	0.6287347529721155	0.6758588567451734	0	0	1.0174677002583978	0.4721516206818253	RPL24
Eukaryotic Translation Termination Homo sapiens R-HSA-72764	1/87	0.6287347529721155	0.6758588567451734	0	0	1.0174677002583978	0.4721516206818253	RPL24
Eukaryotic Translation Elongation Homo sapiens R-HSA-156842	1/89	0.637114363762135	0.6795055347365238	0	0	0.9942424242424243	0.44821055427696305	RPL24
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC) Homo sapiens R-HSA-975956	1/89	0.637114363762135	0.6795055347365238	0	0	0.9942424242424243	0.44821055427696305	RPL24
Activation of anterior HOX genes in hindbrain development during early embryogenesis Homo sapiens R-HSA-5617472	1/89	0.637114363762135	0.6795055347365238	0	0	0.9942424242424243	0.44821055427696305	HOXB4
Activation of HOX genes during differentiation Homo sapiens R-HSA-5619507	1/89	0.637114363762135	0.6795055347365238	0	0	0.9942424242424243	0.44821055427696305	HOXB4
Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	1/90	0.6412332857746433	0.6825627748968371	0	0	0.9830212234706617	0.43681722569400855	ERBB3
Interferon gamma signaling Homo sapiens R-HSA-877300	1/93	0.6533128563646564	0.6940653152412042	0	0	0.9508212560386473	0.4047638083093981	IRF1
Vesicle-mediated transport Homo sapiens R-HSA-5653656	5/492	0.6560228505596154	0.6955884310408373	0	0	0.8960112239493807	0.37772218466146523	VAMP8;RIC1;KIF3A;AP1S1;PRKAG2
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	1/95	0.6611400714883293	0.6982971685293401	0	0	0.9304964539007092	0.38502971184445534	AP2S1
Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	1/95	0.6611400714883293	0.6982971685293401	0	0	0.9304964539007092	0.38502971184445534	CCT8
L1CAM interactions Homo sapiens R-HSA-373760	1/96	0.6649874484653544	0.7010022425795323	0	0	0.920654970760234	0.37561536358275177	AP2S1
Ion channel transport Homo sapiens R-HSA-983712	2/203	0.6709565746156319	0.7055876468354071	0	0	0.8694474058280028	0.34695373634032667	FXYD3;ATP2B4
Metabolism Homo sapiens R-HSA-1430728	20/1908	0.6719265847845436	0.7055876468354071	0	0	0.9197589271021885	0.3657018457216354	POM121;TIMMDC1;GPX4;PSMD13;TACO1;PGAM2;SLC52A3;PRKAG2;MED16;MED29;MED7;PSMD9;FA2H;GYS1;FLAD1;PSMB3;NDUFS5;RPL24;NUP88;HMGCS2
Signal Transduction Homo sapiens R-HSA-162582	26/2465	0.677061895179104	0.7096129478319455	0	0	0.9239647396473964	0.3603393968741885	WNT2B;DAGLA;PSMD13;PRKAG2;FOXO1;SPRED3;PSMD9;IFT52;HTR7;P2RY4;ERBB3;PSMB3;KIF3A;AP2S1;PMEPA1;DUSP5;PLEKHG2;HTR1B;GTF2F2;SMAD5;VANGL2;RRAGB;AGO4;RHOJ;AKT1S1;ROR2
Protein folding Homo sapiens R-HSA-391251	1/101	0.683581664009525	0.7150710304898102	0	0	0.8744	0.33262976145063405	CCT8
Nonsense-Mediated Decay (NMD) Homo sapiens R-HSA-927802	1/106	0.7011481513912238	0.7306419550826329	0	0	0.8325502645502646	0.2955853751283095	RPL24
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) Homo sapiens R-HSA-975957	1/106	0.7011481513912238	0.7306419550826329	0	0	0.8325502645502646	0.2955853751283095	RPL24
SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339	1/107	0.7045431549413133	0.7327786630591904	0	0	0.8246540880503145	0.2887985567147906	RPL24
Nucleotide Excision Repair Homo sapiens R-HSA-5696398	1/108	0.7078997591335946	0.7348673690053507	0	0	0.8169055036344756	0.28220227596726055	CETN2
Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076	3/323	0.7099294860785552	0.7355733268304422	0	0	0.8178531390134529	0.2801880036847207	HTR7;P2RY4;HTR1B
Integration of energy metabolism Homo sapiens R-HSA-163685	1/110	0.7144994945575956	0.7375042131323667	0	0	0.8018348623853211	0.26955522238820034	PRKAG2
Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688	1/110	0.7144994945575956	0.7375042131323667	0	0	0.8018348623853211	0.26955522238820034	KIF3A
Selenoamino acid metabolism Homo sapiens R-HSA-2408522	1/111	0.7177434760367393	0.7394521634026898	0	0	0.7945050505050505	0.2634920777822659	RPL24
Chromatin organization Homo sapiens R-HSA-4839726	2/226	0.7270628676447217	0.7462321334583303	0	0	0.7792570153061225	0.24838219653085078	EHMT2;HMG20B
Chromatin modifying enzymes Homo sapiens R-HSA-3247509	2/226	0.7270628676447217	0.7462321334583303	0	0	0.7792570153061225	0.24838219653085078	EHMT2;HMG20B
Epigenetic regulation of gene expression Homo sapiens R-HSA-212165	1/115	0.7303565269225575	0.7482035849112665	0	0	0.7664717348927875	0.2408426425051256	EHMT2
GPCR ligand binding Homo sapiens R-HSA-500792	4/447	0.7468516556832302	0.7636663271057419	0	0	0.7862444837614138	0.22949588051439365	HTR7;WNT2B;P2RY4;HTR1B
Signaling by NOTCH Homo sapiens R-HSA-157118	1/122	0.7510938499579309	0.7665658206499482	0	0	0.7218732782369146	0.20661793966899467	AGO4
G alpha (i) signalling events Homo sapiens R-HSA-418594	2/240	0.7571092488050948	0.7712608235491153	0	0	0.7328931572629052	0.20392584843852685	P2RY4;HTR1B
Asparagine N-linked glycosylation Homo sapiens R-HSA-446203	2/259	0.7933026062486056	0.8066229858311382	0	0	0.678050305725403	0.15700290993170873	ST6GAL2;ST6GALNAC4
Signaling by GPCR Homo sapiens R-HSA-372790	12/1293	0.7984153919304963	0.8103098484210809	0	0	0.8095165138217076	0.18224343787485456	SPRED3;PSMD9;DUSP5;HTR7;WNT2B;DAGLA;PLEKHG2;P2RY4;ERBB3;PSMB3;PSMD13;HTR1B
G alpha (s) signalling events Homo sapiens R-HSA-418555	1/142	0.8019978370642541	0.8124327531598857	0	0	0.618849487785658	0.1365487483958819	HTR7
Extracellular matrix organization Homo sapiens R-HSA-1474244	2/283	0.8321817303396154	0.840959890807551	0	0	0.6193759532282664	0.11378211023621003	FBN1;PLEC
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell Homo sapiens R-HSA-198933	1/157	0.8332446624515183	0.840959890807551	0	0	0.5589173789173789	0.1019621614438995	CD34
DNA Repair Homo sapiens R-HSA-73894	2/285	0.8351056277745444	0.8412801610667777	0	0	0.6149356385663807	0.11080959526759966	CETN2;ASCC2
G alpha (q) signalling events Homo sapiens R-HSA-416476	1/191	0.8870726465066853	0.8919826427050618	0	0	0.45810526315789474	0.05489402010462165	DAGLA
Signaling by Rho GTPases Homo sapiens R-HSA-194315	2/367	0.9216703492272996	0.9250650834785972	0	0	0.474779843444227	0.03872667996979924	PLEKHG2;RHOJ
Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	1/253	0.9446189293493317	0.9463553612047534	0	0	0.34430335097001763	0.01961622969204335	DAGLA
GPCR downstream signaling Homo sapiens R-HSA-388396	5/983	0.9879282413332229	0.9879282413332229	0	0	0.43481479425182057	0.0052809187706895876	HTR7;DAGLA;PLEKHG2;P2RY4;HTR1B
