Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RHO GTPases Activate WASPs and WAVEs Homo sapiens R-HSA-5663213	1/36	0.397206718964544	0.6423852025731895	0	0	2.0232271325796507	1.8680424373346394	ARPC1B
Transport of inorganic cations/anions and amino acids/oligopeptides Homo sapiens R-HSA-425393	2/99	0.402852706785387	0.6446003020190698	0	0	1.4607168111950575	1.3280607559768542	SLC25A10;SLC3A2
Potassium Channels Homo sapiens R-HSA-1296071	2/99	0.402852706785387	0.6446003020190698	0	0	1.4607168111950575	1.3280607559768542	KCNMB2;GNG12
CLEC7A (Dectin-1) signaling Homo sapiens R-HSA-5607764	2/99	0.402852706785387	0.6446003020190698	0	0	1.4607168111950575	1.3280607559768542	UBE2V1;UBA52
Downstream TCR signaling Homo sapiens R-HSA-202424	2/99	0.402852706785387	0.6446003020190698	0	0	1.4607168111950575	1.3280607559768542	UBE2V1;UBA52
Cellular responses to stress Homo sapiens R-HSA-2262752	6/367	0.4053365360106501	0.6446003020190698	0	0	1.1786551398739764	1.0643699132340085	RRAGA;MRPL18;ATG4C;UBA52;MTOR;LAMTOR5
Defective B3GALTL causes Peters-plus syndrome (PpS) Homo sapiens R-HSA-5083635	1/37	0.40563083300789615	0.6446003020190698	0	0	1.9669264588329336	1.7747809758231583	ADAMTS8
Apoptotic cleavage of cellular proteins Homo sapiens R-HSA-111465	1/37	0.40563083300789615	0.6446003020190698	0	0	1.9669264588329336	1.7747809758231583	CASP6
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template Homo sapiens R-HSA-110313	1/37	0.40563083300789615	0.6446003020190698	0	0	1.9669264588329336	1.7747809758231583	UBA52
Stimuli-sensing channels Homo sapiens R-HSA-2672351	2/100	0.40772959682281484	0.6465300114478908	0	0	1.4457378619317762	1.2970452801534647	TRPV1;UBA52
Gene Silencing by RNA Homo sapiens R-HSA-211000	2/101	0.4125871782919635	0.6493313542061987	0	0	1.431061517704117	1.266929858393561	POLR2J;POLR2L
O-glycosylation of TSR domain-containing proteins Homo sapiens R-HSA-5173214	1/38	0.41393763482912255	0.6493313542061987	0	0	1.9136690647482015	1.687932579608778	ADAMTS8
DNA Damage Recognition in GG-NER Homo sapiens R-HSA-5696394	1/38	0.41393763482912255	0.6493313542061987	0	0	1.9136690647482015	1.687932579608778	UBA52
G1 Phase Homo sapiens R-HSA-69236	1/38	0.41393763482912255	0.6493313542061987	0	0	1.9136690647482015	1.687932579608778	UBA52
Cyclin D associated events in G1 Homo sapiens R-HSA-69231	1/38	0.41393763482912255	0.6493313542061987	0	0	1.9136690647482015	1.687932579608778	UBA52
Association of TriC/CCT with target proteins during biosynthesis Homo sapiens R-HSA-390471	1/39	0.4221287522472435	0.6511803325780972	0	0	1.863214691404771	1.606920029387674	CCT3
GABA B receptor activation Homo sapiens R-HSA-977444	1/39	0.4221287522472435	0.6511803325780972	0	0	1.863214691404771	1.606920029387674	GNG12
Activation of GABAB receptors Homo sapiens R-HSA-991365	1/39	0.4221287522472435	0.6511803325780972	0	0	1.863214691404771	1.606920029387674	GNG12
Collagen degradation Homo sapiens R-HSA-1442490	1/39	0.4221287522472435	0.6511803325780972	0	0	1.863214691404771	1.606920029387674	ADAM9
Formation of Fibrin Clot (Clotting Cascade) Homo sapiens R-HSA-140877	1/39	0.4221287522472435	0.6511803325780972	0	0	1.863214691404771	1.606920029387674	SERPING1
Dual Incision in GG-NER Homo sapiens R-HSA-5696400	1/39	0.4221287522472435	0.6511803325780972	0	0	1.863214691404771	1.606920029387674	UBA52
MHC class II antigen presentation Homo sapiens R-HSA-2132295	2/103	0.4222427874719809	0.6511803325780972	0	0	1.4025806912821246	1.2092697334693245	DCTN6;SEC13
tRNA processing Homo sapiens R-HSA-72306	2/103	0.4222427874719809	0.6511803325780972	0	0	1.4025806912821246	1.2092697334693245	TRMT112;TRDMT1
Negative regulation of MAPK pathway Homo sapiens R-HSA-5675221	1/40	0.4302057905705405	0.6620640692780317	0	0	1.815347721822542	1.5312305581697632	UBA52
G2/M Transition Homo sapiens R-HSA-69275	3/173	0.4349851567743812	0.662690042275466	0	0	1.2500639386189258	1.0406074388211877	CENPF;TUBB4B;UBA52
Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	2/106	0.43657160111015936	0.662690042275466	0	0	1.361913357400722	1.1287577163808	ADAM9;ADAMTS8
Signaling by Insulin receptor Homo sapiens R-HSA-74752	5/311	0.43793084753201283	0.662690042275466	0	0	1.1578049711368732	0.9559929228238916	RRAGA;ATP6V1G2;UBA52;MTOR;LAMTOR5
Elastic fibre formation Homo sapiens R-HSA-1566948	1/41	0.438170333034661	0.662690042275466	0	0	1.7698741007194245	1.4604072886294681	FBLN2
Glycosphingolipid metabolism Homo sapiens R-HSA-1660662	1/41	0.438170333034661	0.662690042275466	0	0	1.7698741007194245	1.4604072886294681	CPTP
Pre-NOTCH Transcription and Translation Homo sapiens R-HSA-1912408	1/41	0.438170333034661	0.662690042275466	0	0	1.7698741007194245	1.4604072886294681	KAT2A
TNF signaling Homo sapiens R-HSA-75893	1/41	0.438170333034661	0.662690042275466	0	0	1.7698741007194245	1.4604072886294681	UBA52
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	10/659	0.4385738789822545	0.662690042275466	0	0	1.0924441949582142	0.9004220017136405	ACOT9;PECR;COQ3;ACADVL;FABP7;LPCAT3;CPTP;MBOAT7;FAR2;PNPLA2
Mitotic Prophase Homo sapiens R-HSA-68875	2/107	0.44130522165986025	0.662690042275466	0	0	1.3488739900292246	1.1034039189205276	RAB1A;EMD
Mitotic G2-G2/M phases Homo sapiens R-HSA-453274	3/175	0.442322854976449	0.662690042275466	0	0	1.235401921132457	1.0077361528790207	CENPF;TUBB4B;UBA52
Netrin-1 signaling Homo sapiens R-HSA-373752	1/42	0.4460239409022288	0.662690042275466	0	0	1.7266187050359711	1.3940419843161458	SLIT1
EPHB-mediated forward signaling Homo sapiens R-HSA-3928662	1/42	0.4460239409022288	0.662690042275466	0	0	1.7266187050359711	1.3940419843161458	ARPC1B
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion Homo sapiens R-HSA-381676	1/42	0.4460239409022288	0.662690042275466	0	0	1.7266187050359711	1.3940419843161458	GNG12
Non-integrin membrane-ECM interactions Homo sapiens R-HSA-3000171	1/42	0.4460239409022288	0.662690042275466	0	0	1.7266187050359711	1.3940419843161458	DAG1
Fatty Acyl-CoA Biosynthesis Homo sapiens R-HSA-75105	1/42	0.4460239409022288	0.662690042275466	0	0	1.7266187050359711	1.3940419843161458	ACOT9
tRNA Aminoacylation Homo sapiens R-HSA-379724	1/42	0.4460239409022288	0.662690042275466	0	0	1.7266187050359711	1.3940419843161458	RARS2
Deactivation of the beta-catenin transactivating complex Homo sapiens R-HSA-3769402	1/42	0.4460239409022288	0.662690042275466	0	0	1.7266187050359711	1.3940419843161458	UBA52
Transmembrane transport of small molecules Homo sapiens R-HSA-382551	9/594	0.4481944939765891	0.6645642496894253	0	0	1.0903703703703704	0.87505275525019	ABCA2;ATP6V1G2;FXYD7;SLC25A10;SLC3A2;ATP13A2;TRPV1;GNG12;UBA52
Vasopressin regulates renal water homeostasis via Aquaporins Homo sapiens R-HSA-432040	1/43	0.4537681538187668	0.6687591137933842	0	0	1.685423090099349	1.3317688851841203	GNG12
Iron uptake and transport Homo sapiens R-HSA-917937	1/43	0.4537681538187668	0.6687591137933842	0	0	1.685423090099349	1.3317688851841203	ATP6V1G2
Formation of Incision Complex in GG-NER Homo sapiens R-HSA-5696395	1/43	0.4537681538187668	0.6687591137933842	0	0	1.685423090099349	1.3317688851841203	UBA52
FCERI mediated NF-kB activation Homo sapiens R-HSA-2871837	2/111	0.46001786644022474	0.6759252150520039	0	0	1.2991090650150696	1.0087451331535007	UBE2V1;UBA52
Intra-Golgi traffic Homo sapiens R-HSA-6811438	1/44	0.4614044901654582	0.6759252150520039	0	0	1.6461435502760582	1.2732594452593304	MAN1C1
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer Homo sapiens R-HSA-2173793	1/44	0.4614044901654582	0.6759252150520039	0	0	1.6461435502760582	1.2732594452593304	UBA52
Cell Cycle, Mitotic Homo sapiens R-HSA-69278	7/462	0.46607312145860624	0.6801410337132405	0	0	1.089705882352941	0.8318953579795263	RAB1A;SEC13;CENPF;RPS27;TUBB4B;UBA52;EMD
ABC-family proteins mediated transport Homo sapiens R-HSA-382556	1/45	0.4689344473207568	0.6801410337132405	0	0	1.6086494440810988	1.2182178236895314	ABCA2
NRAGE signals death through JNK Homo sapiens R-HSA-193648	1/45	0.4689344473207568	0.6801410337132405	0	0	1.6086494440810988	1.2182178236895314	NGFR
Diseases of metabolism Homo sapiens R-HSA-5668914	1/45	0.4689344473207568	0.6801410337132405	0	0	1.6086494440810988	1.2182178236895314	UBA52
Signaling by ERBB2 Homo sapiens R-HSA-1227986	1/45	0.4689344473207568	0.6801410337132405	0	0	1.6086494440810988	1.2182178236895314	UBA52
G alpha (z) signalling events Homo sapiens R-HSA-418597	1/46	0.4763595019907678	0.6881794386467417	0	0	1.5728217426059152	1.166377006847177	GNG12
DNA Damage Bypass Homo sapiens R-HSA-73893	1/46	0.4763595019907678	0.6881794386467417	0	0	1.5728217426059152	1.166377006847177	UBA52
G beta:gamma signalling through PI3Kgamma Homo sapiens R-HSA-392451	1/48	0.4909007086262841	0.7050067151391232	0	0	1.5057400887800398	1.0713542416436928	GNG12
TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312	1/48	0.4909007086262841	0.7050067151391232	0	0	1.5057400887800398	1.0713542416436928	CNOT6
Death Receptor Signalling Homo sapiens R-HSA-73887	1/48	0.4909007086262841	0.7050067151391232	0	0	1.5057400887800398	1.0713542416436928	UBA52
Immune System Homo sapiens R-HSA-168256	22/1547	0.4948505915761694	0.7061204938623836	0	0	1.0213995024558271	0.7185539342520256	DCTN6;IL15RA;ANAPC13;SEC13;ATP6V1G2;FBXO2;ARPC1B;EIF4A3;MIB2;IFI35;MTOR;IRAK1;POLR1C;SARM1;TRIM68;UBE2V1;PAK3;UBA52;ASB3;TRIM11;POLR2L;TRIM45
Adaptive Immune System Homo sapiens R-HSA-1280218	11/762	0.49728431805923234	0.7061204938623836	0	0	1.0367768348669435	0.7242854001204597	DCTN6;ANAPC13;SEC13;FBXO2;MIB2;UBE2V1;PAK3;UBA52;ASB3;TRIM11;MTOR
Retrograde transport at the Trans-Golgi-Network Homo sapiens R-HSA-6811440	1/49	0.4980197129847964	0.7061204938623836	0	0	1.4742955635491606	1.0277544635382259	ARL1
Complex I biogenesis Homo sapiens R-HSA-6799198	1/49	0.4980197129847964	0.7061204938623836	0	0	1.4742955635491606	1.0277544635382259	NDUFA8
Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733	1/49	0.4980197129847964	0.7061204938623836	0	0	1.4742955635491606	1.0277544635382259	UBA52
Metabolism of non-coding RNA Homo sapiens R-HSA-194441	1/50	0.505039520072624	0.7061204938623836	0	0	1.4441344883277052	0.986515122945121	SNRPG
snRNP Assembly Homo sapiens R-HSA-191859	1/50	0.505039520072624	0.7061204938623836	0	0	1.4441344883277052	0.986515122945121	SNRPG
CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017	1/50	0.505039520072624	0.7061204938623836	0	0	1.4441344883277052	0.986515122945121	UBA52
Ubiquitin-dependent degradation of Cyclin D1 Homo sapiens R-HSA-69229	1/50	0.505039520072624	0.7061204938623836	0	0	1.4441344883277052	0.986515122945121	UBA52
Ubiquitin-dependent degradation of Cyclin D Homo sapiens R-HSA-75815	1/50	0.505039520072624	0.7061204938623836	0	0	1.4441344883277052	0.986515122945121	UBA52
Regulation of Apoptosis Homo sapiens R-HSA-169911	1/50	0.505039520072624	0.7061204938623836	0	0	1.4441344883277052	0.986515122945121	UBA52
Neurotransmitter Release Cycle Homo sapiens R-HSA-112310	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	DNAJC5
G-protein beta:gamma signalling Homo sapiens R-HSA-397795	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	GNG12
Aquaporin-mediated transport Homo sapiens R-HSA-445717	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	GNG12
Ion homeostasis Homo sapiens R-HSA-5578775	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	FXYD7
Apoptotic execution  phase Homo sapiens R-HSA-75153	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	CASP6
Nuclear Envelope Breakdown Homo sapiens R-HSA-2980766	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	EMD
mRNA 3'-end processing Homo sapiens R-HSA-72187	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	EIF4A3
Post-Elongation Processing of Intron-Containing pre-mRNA Homo sapiens R-HSA-112296	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	EIF4A3
Vpu mediated degradation of CD4 Homo sapiens R-HSA-180534	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	UBA52
Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425	1/51	0.5119615071779252	0.7061204938623836	0	0	1.4151798561151079	0.9474711755768047	UBA52
p53-Independent DNA Damage Response Homo sapiens R-HSA-69610	1/52	0.5187870326405413	0.7115071685933128	0	0	1.3873606996755536	0.9104718602107987	UBA52
p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613	1/52	0.5187870326405413	0.7115071685933128	0	0	1.3873606996755536	0.9104718602107987	UBA52
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601	1/52	0.5187870326405413	0.7115071685933128	0	0	1.3873606996755536	0.9104718602107987	UBA52
PI3K/AKT activation Homo sapiens R-HSA-198203	2/125	0.5225136489409052	0.7152761748610519	0	0	1.1504211793020458	0.7467431883184137	NTRK1;MTOR
Vif-mediated degradation of APOBEC3G Homo sapiens R-HSA-180585	1/53	0.525517435890853	0.7180434497873149	0	0	1.360611510791367	0.8753792259141394	UBA52
TCF dependent signaling in response to WNT Homo sapiens R-HSA-201681	3/199	0.5270466803269422	0.7187894091772291	0	0	1.0827972493345164	0.6934949929756418	DVL2;WNT9A;UBA52
Heparan sulfate/heparin (HS-GAG) metabolism Homo sapiens R-HSA-1638091	1/54	0.5321540378444147	0.7190473228544679	0	0	1.3348717252613005	0.8420668342207889	HS3ST5
Golgi Associated Vesicle Biogenesis Homo sapiens R-HSA-432722	1/54	0.5321540378444147	0.7190473228544679	0	0	1.3348717252613005	0.8420668342207889	BLOC1S1
SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113	1/54	0.5321540378444147	0.7190473228544679	0	0	1.3348717252613005	0.8420668342207889	UBA52
Stabilization of p53 Homo sapiens R-HSA-69541	1/54	0.5321540378444147	0.7190473228544679	0	0	1.3348717252613005	0.8420668342207889	UBA52
Degradation of AXIN Homo sapiens R-HSA-4641257	1/54	0.5321540378444147	0.7190473228544679	0	0	1.3348717252613005	0.8420668342207889	UBA52
ECM proteoglycans Homo sapiens R-HSA-3000178	1/55	0.5386981413171773	0.723875627394957	0	0	1.3100852651212362	0.810418613488643	DAG1
GABA receptor activation Homo sapiens R-HSA-977443	1/55	0.5386981413171773	0.723875627394957	0	0	1.3100852651212362	0.810418613488643	GNG12
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768	1/55	0.5386981413171773	0.723875627394957	0	0	1.3100852651212362	0.810418613488643	UBA52
Pre-NOTCH Expression and Processing Homo sapiens R-HSA-1912422	1/57	0.5515139730861285	0.7383822606702563	0	0	1.2631680369989722	0.7516962722948831	KAT2A
Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390	1/57	0.5515139730861285	0.7383822606702563	0	0	1.2631680369989722	0.7516962722948831	UBA52
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks Homo sapiens R-HSA-5693565	1/58	0.5577882176697552	0.7395039915855753	0	0	1.2409440868357946	0.7244332844863288	UBA52
NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590	1/58	0.5577882176697552	0.7395039915855753	0	0	1.2409440868357946	0.7244332844863288	UBA52
CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827	1/58	0.5577882176697552	0.7395039915855753	0	0	1.2409440868357946	0.7244332844863288	UBA52
IRS-mediated signalling Homo sapiens R-HSA-112399	4/284	0.561710212670614	0.7395039915855753	0	0	1.0099220779220779	0.5824919468162597	RRAGA;UBA52;MTOR;LAMTOR5
DNA Double Strand Break Response Homo sapiens R-HSA-5693606	1/59	0.5639749965259562	0.7395039915855753	0	0	1.2194864797816918	0.6984552239356937	UBA52
Degradation of GLI1 by the proteasome Homo sapiens R-HSA-5610780	1/59	0.5639749965259562	0.7395039915855753	0	0	1.2194864797816918	0.6984552239356937	UBA52
GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785	1/59	0.5639749965259562	0.7395039915855753	0	0	1.2194864797816918	0.6984552239356937	UBA52
Degradation of GLI2 by the proteasome Homo sapiens R-HSA-5610783	1/59	0.5639749965259562	0.7395039915855753	0	0	1.2194864797816918	0.6984552239356937	UBA52
The role of GTSE1 in G2/M progression after G2 checkpoint Homo sapiens R-HSA-8852276	1/59	0.5639749965259562	0.7395039915855753	0	0	1.2194864797816918	0.6984552239356937	UBA52
SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577	1/59	0.5639749965259562	0.7395039915855753	0	0	1.2194864797816918	0.6984552239356937	UBA52
Cardiac conduction Homo sapiens R-HSA-5576891	2/135	0.5640978155515061	0.7395039915855753	0	0	1.0633804728427567	0.6088146813739665	KCNIP4;FXYD7
DNA Repair Homo sapiens R-HSA-73894	4/285	0.5644914190215472	0.7395039915855753	0	0	1.0062762859915886	0.5754190657571109	ALKBH3;UBA52;POLR2J;POLR2L
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	4/287	0.5700249009070135	0.7450178162565403	0	0	0.9990619980725988	0.5615480056537745	RRAGA;UBA52;MTOR;LAMTOR5
IGF1R signaling cascade Homo sapiens R-HSA-2428924	4/288	0.5727770352068067	0.7450178162565403	0	0	0.9954929577464788	0.5547471675454843	RRAGA;UBA52;MTOR;LAMTOR5
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	4/288	0.5727770352068067	0.7450178162565403	0	0	0.9954929577464788	0.5547471675454843	RRAGA;UBA52;MTOR;LAMTOR5
IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	4/288	0.5727770352068067	0.7450178162565403	0	0	0.9954929577464788	0.5547471675454843	RRAGA;UBA52;MTOR;LAMTOR5
Ca2+ pathway Homo sapiens R-HSA-4086398	1/61	0.5760910001045502	0.7466711366603301	0	0	1.1787170263788969	0.6500502338109607	GNG12
Dectin-1 mediated noncanonical NF-kB signaling Homo sapiens R-HSA-5607761	1/61	0.5760910001045502	0.7466711366603301	0	0	1.1787170263788969	0.6500502338109607	UBA52
Autodegradation of Cdh1 by Cdh1:APC/C Homo sapiens R-HSA-174084	1/62	0.5820226046552063	0.7530239362884174	0	0	1.159334827220191	0.6274853290724507	UBA52
Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	1/63	0.5878715034243408	0.7552444094959457	0	0	1.1405778602924113	0.6059284371553612	PCOLCE2
Circadian Clock Homo sapiens R-HSA-400253	1/63	0.5878715034243408	0.7552444094959457	0	0	1.1405778602924113	0.6059284371553612	UBA52
p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580	1/63	0.5878715034243408	0.7552444094959457	0	0	1.1405778602924113	0.6059284371553612	UBA52
p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563	1/63	0.5878715034243408	0.7552444094959457	0	0	1.1405778602924113	0.6059284371553612	UBA52
G alpha (s) signalling events Homo sapiens R-HSA-418555	2/142	0.5916293797110154	0.7586538392136524	0	0	1.009850438370294	0.530045135669024	CALCA;GNG12
HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942	1/64	0.5936388454585625	0.7586538392136524	0	0	1.12241635263218	0.5853223362600809	UBA52
Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346	1/64	0.5936388454585625	0.7586538392136524	0	0	1.12241635263218	0.5853223362600809	UBA52
ER-Phagosome pathway Homo sapiens R-HSA-1236974	1/65	0.5993257640849629	0.7632528458991427	0	0	1.104822392086331	0.5656138039021066	UBA52
G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615	1/65	0.5993257640849629	0.7632528458991427	0	0	1.104822392086331	0.5656138039021066	UBA52
Triglyceride Biosynthesis Homo sapiens R-HSA-75109	1/66	0.6049333766441067	0.7663887319356014	0	0	1.087769784172662	0.5467532847308761	ACOT9
APC/C:Cdc20 mediated degradation of Securin Homo sapiens R-HSA-174154	1/66	0.6049333766441067	0.7663887319356014	0	0	1.087769784172662	0.5467532847308761	UBA52
Activation of NF-kappaB in B cells Homo sapiens R-HSA-1169091	1/66	0.6049333766441067	0.7663887319356014	0	0	1.087769784172662	0.5467532847308761	UBA52
Semaphorin interactions Homo sapiens R-HSA-373755	1/67	0.6104627852239645	0.7667496494823334	0	0	1.0712339219533464	0.5286945886195664	PAK3
Integrin cell surface interactions Homo sapiens R-HSA-216083	1/67	0.6104627852239645	0.7667496494823334	0	0	1.0712339219533464	0.5286945886195664	DAG1
Regulation of RAS by GAPs Homo sapiens R-HSA-5658442	1/67	0.6104627852239645	0.7667496494823334	0	0	1.0712339219533464	0.5286945886195664	UBA52
Assembly of the pre-replicative complex Homo sapiens R-HSA-68867	1/67	0.6104627852239645	0.7667496494823334	0	0	1.0712339219533464	0.5286945886195664	UBA52
Signaling by PTK6 Homo sapiens R-HSA-8848021	1/67	0.6104627852239645	0.7667496494823334	0	0	1.0712339219533464	0.5286945886195664	UBA52
Transport of Mature mRNA derived from an Intron-Containing Transcript Homo sapiens R-HSA-159236	1/68	0.6159150766340925	0.7696306342214044	0	0	1.0551916675614732	0.5113946188282538	EIF4A3
Interferon alpha/beta signaling Homo sapiens R-HSA-909733	1/68	0.6159150766340925	0.7696306342214044	0	0	1.0551916675614732	0.5113946188282538	IFI35
Cyclin E associated events during G1/S transition Homo sapiens R-HSA-69202	1/68	0.6159150766340925	0.7696306342214044	0	0	1.0551916675614732	0.5113946188282538	UBA52
Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656	1/69	0.6212913224752332	0.7723876815125773	0	0	1.0396212441811257	0.4948131254846993	UBA52
Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	1/69	0.6212913224752332	0.7723876815125773	0	0	1.0396212441811257	0.4948131254846993	TUBB4B
Loss of proteins required for interphase microtubule organization?from the centrosome Homo sapiens R-HSA-380284	1/69	0.6212913224752332	0.7723876815125773	0	0	1.0396212441811257	0.4948131254846993	TUBB4B
trans-Golgi Network Vesicle Budding Homo sapiens R-HSA-199992	1/70	0.62659257975858	0.7737148239924357	0	0	1.0245021374204983	0.47891248095444955	BLOC1S1
Clathrin derived vesicle budding Homo sapiens R-HSA-421837	1/70	0.62659257975858	0.7737148239924357	0	0	1.0245021374204983	0.47891248095444955	BLOC1S1
Switching of origins to a post-replicative state Homo sapiens R-HSA-69052	1/70	0.62659257975858	0.7737148239924357	0	0	1.0245021374204983	0.47891248095444955	UBA52
Orc1 removal from chromatin Homo sapiens R-HSA-68949	1/70	0.62659257975858	0.7737148239924357	0	0	1.0245021374204983	0.47891248095444955	UBA52
Lipid digestion, mobilization, and transport Homo sapiens R-HSA-73923	1/71	0.631819890697657	0.7762358657142644	0	0	1.0098150051387462	0.46365747705062293	FABP7
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178	1/71	0.631819890697657	0.7762358657142644	0	0	1.0098150051387462	0.46365747705062293	UBA52
Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184	1/71	0.631819890697657	0.7762358657142644	0	0	1.0098150051387462	0.46365747705062293	UBA52
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint Homo sapiens R-HSA-179419	1/72	0.6369742830128208	0.7786424763919264	0	0	0.9955415948930996	0.449015139656258	UBA52
Removal of licensing factors from origins Homo sapiens R-HSA-69300	1/72	0.6369742830128208	0.7786424763919264	0	0	0.9955415948930996	0.449015139656258	UBA52
AURKA Activation by TPX2 Homo sapiens R-HSA-8854518	1/72	0.6369742830128208	0.7786424763919264	0	0	0.9955415948930996	0.449015139656258	TUBB4B
Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	8/620	0.6381561177391523	0.7787848448536232	0	0	0.9217374526686444	0.4140189564249216	IL15RA;IRAK1;EIF4A3;TRIM68;IFI35;UBE2V1;UBA52;TRIM45
Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	1/73	0.6420567703428891	0.7822391652010865	0	0	0.9816646682653877	0.4349545596431259	UBA52
Sphingolipid metabolism Homo sapiens R-HSA-428157	1/74	0.6470683521496061	0.7844228282277977	0	0	0.968167931408298	0.42144673937055716	CPTP
Transport of Mature Transcript to Cytoplasm Homo sapiens R-HSA-72202	1/74	0.6470683521496061	0.7844228282277977	0	0	0.968167931408298	0.42144673937055716	EIF4A3
APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409	1/74	0.6470683521496061	0.7844228282277977	0	0	0.968167931408298	0.42144673937055716	UBA52
G alpha (12/13) signalling events Homo sapiens R-HSA-416482	1/75	0.6520100142964982	0.786500528796601	0	0	0.9550359712230215	0.40846445144604776	GNG12
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176814	1/75	0.6520100142964982	0.786500528796601	0	0	0.9550359712230215	0.40846445144604776	UBA52
Regulation of DNA replication Homo sapiens R-HSA-69304	1/75	0.6520100142964982	0.786500528796601	0	0	0.9550359712230215	0.40846445144604776	UBA52
VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097	4/320	0.6553580819360628	0.7892368334353574	0	0	0.8932105868814729	0.37744712639071615	HSPB1;PAK3;UBA52;MTOR
Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	1/77	0.6616874538011867	0.7955485669879399	0	0	0.9298087845513063	0.383975656883125	UBA52
Apoptosis Homo sapiens R-HSA-109581	2/163	0.6663760328900908	0.7998700821718496	0	0	0.8771890485907123	0.3560520469475067	CASP6;UBA52
Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408	1/79	0.6710967046354267	0.8002800833417568	0	0	0.9058752997601919	0.3613011454967456	UBA52
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways Homo sapiens R-HSA-168928	1/79	0.6710967046354267	0.8002800833417568	0	0	0.9058752997601919	0.3613011454967456	UBA52
Centrosome maturation Homo sapiens R-HSA-380287	1/79	0.6710967046354267	0.8002800833417568	0	0	0.9058752997601919	0.3613011454967456	TUBB4B
Recruitment of mitotic centrosome proteins and complexes Homo sapiens R-HSA-380270	1/79	0.6710967046354267	0.8002800833417568	0	0	0.9058752997601919	0.3613011454967456	TUBB4B
Signaling by VEGF Homo sapiens R-HSA-194138	4/328	0.6742527206436031	0.8008530412570691	0	0	0.8707968574635241	0.3432248268502919	HSPB1;PAK3;UBA52;MTOR
